Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:936041


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
936041;1;01/02/1970;1;"10,1";"40,4";8;6;1;1;0;"1098,8";1;"0,0";"0,0";"0,0";"0,0";"6,3";"0,0";"0,0";"10,1";"0,0";"8,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"4,3";"0,0";"0,0";"6,2";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
936041;1;01/01/1970;1;"25,1";"90,5";23;7;1;1;0;"1098,8";1;"0,0";"0,0";"0,0";"7,1";"10,4";"0,0";"0,0";"0,0";"0,0";"0,0";"14,2";"21,1";"6,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"25,1";"0,0";"6,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/12/1969;1;"37,1";"114,8";19;7;1;1;0;"1674,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"16,4";"0,0";"0,0";"0,0";"0,0";"15,5";"0,0";"17,3";"24,2";"0,0";"37,1";"0,0";"0,0";"0,0";"0,2";"4,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/11/1969;1;"14,1";"33,1";21;5;1;1;0;"1674,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"7,3";"14,1";"6,3";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/10/1969;1;"5,4";"15,8";16;4;1;1;0;"1674,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,1";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"5,4";"3,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/09/1969;1;"7,2";"27,1";28;5;1;1;0;"1674,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,3";"7,2";"4,3";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/08/1969;1;"35,5";"151,1";11;16;1;1;0;"1674,9";1;"9,4";"0,0";"14,1";"21,3";"4,2";"6,2";"0,0";"5,4";"4,2";"6,1";"35,5";"8,4";"6,3";"0,0";"0,0";"7,2";"5,1";"0,0";"0,0";"7,4";"0,0";"0,0";"4,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/07/1969;1;"42,3";"384,0";20;25;1;1;0;"1674,9";1;"6,1";"8,4";"14,1";"11,4";"21,3";"35,2";"11,1";"25,2";"6,1";"0,0";"0,0";"0,0";"9,4";"0,0";"14,1";"21,3";"11,1";"35,2";"21,1";"42,3";"7,5";"8,2";"14,4";"0,0";"0,0";"26,3";"4,2";"11,4";"6,3";"5,2";"7,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/06/1969;1;"27,1";"258,5";18;19;1;1;0;"1674,9";1;"11,3";"6,2";"0,0";"0,0";"0,0";"7,1";"0,0";"17,4";"0,0";"14,2";"11,4";"0,0";"0,0";"0,0";"9,3";"0,0";"14,4";"27,1";"16,2";"25,1";"11,4";"14,2";"10,1";"7,2";"21,3";"0,0";"0,0";"11,2";"16,4";"7,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/05/1969;1;"24,3";"178,3";28;19;1;1;0;"1674,9";1;"0,0";"0,0";"4,2";"0,0";"7,4";"5,2";"5,1";"0,0";"0,3";"0,0";"0,0";"6,1";"0,0";"7,3";"5,2";"0,0";"6,4";"11,3";"14,5";"14,2";"6,1";"0,0";"0,0";"0,0";"8,4";"6,2";"0,0";"24,3";"21,4";"8,2";"16,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/04/1969;1;"10,1";"48,3";4;7;1;1;0;"1674,9";1;"0,0";"0,0";"0,0";"10,1";"0,0";"6,2";"0,0";"0,0";"7,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,2";"0,0";"0,0";"10,1";"0,0";"0,0";"0,0";"0,0";"5,1";"0,0";"0,0";"0,0";"4,2";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/03/1969;1;"56,5";"230,7";17;12;1;1;0;"1674,9";1;"0,0";"0,0";"0,0";"0,0";"8,2";"5,1";"5,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"45,4";"0,0";"56,5";"25,0";"31,1";"0,0";"0,0";"0,0";"21,2";"0,0";"14,1";"0,0";"0,0";"5,3";"7,1";"0,0";"6,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/02/1969;1;"7,2";"29,2";5;5;1;1;0;"1674,9";1;"6,4";"0,0";"0,0";"0,0";"7,2";"0,0";"0,0";"0,0";"0,0";"0,0";"6,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,4";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
936041;1;01/01/1969;1;"56,1";"204,0";10;9;1;1;0;"1674,9";1;"4,1";"0,0";"0,0";"0,0";"35,4";"0,0";"7,2";"0,0";"0,0";"56,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,2";"35,1";"28,3";"0,0";"0,0";"0,0";"7,2";"0,0";"9,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/12/1968;1;"14,4";"35,9";18;5;1;1;0;"1423,9";1;"0,0";"0,0";"3,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,2";"0,0";"0,0";"14,4";"0,0";"0,0";"0,0";"7,1";"0,0";"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/11/1968;1;"21,2";"57,1";4;5;1;1;0;"1423,9";1;"0,0";"0,0";"0,0";"21,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,4";"0,0";"0,0";"17,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/10/1968;1;"10,1";"38,2";25;5;1;1;0;"1423,9";1;"0,0";"0,0";"0,0";"0,0";"6,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,3";"0,0";"10,1";"0,0";"7,2";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/09/1968;1;"21,3";"96,1";9;8;1;1;0;"1423,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,3";"14,1";"9,2";"0,0";"0,0";"0,0";"0,0";"16,5";"0,0";"0,0";"7,1";"6,3";"11,4";"0,0";"0,0";"0,0";"10,2";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/08/1968;1;"21,2";"139,7";28;15;1;1;0;"1423,9";1;"0,0";"0,0";"5,4";"0,0";"7,1";"0,0";"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,4";"11,1";"5,3";"0,0";"7,2";"9,1";"0,0";"7,4";"9,1";"18,4";"4,2";"8,4";"14,3";"21,2";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/07/1968;1;"28,5";"196,1";30;19;1;1;0;"1423,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"5,2";"11,3";"6,1";"6,5";"0,0";"5,4";"0,0";"8,3";"0,0";"7,4";"5,1";"11,4";"28,2";"14,5";"11,5";"8,2";"6,2";"0,0";"0,0";"0,0";"5,4";"9,3";"0,0";"11,4";"28,5";"6,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/06/1968;1;"14,4";"161,5";2;20;1;1;0;"1423,9";1;"7,2";"14,4";"6,3";"8,2";"0,0";"0,0";"7,1";"0,0";"11,3";"11,1";"14,3";"0,0";"6,1";"0,0";"8,4";"0,0";"11,3";"6,5";"7,1";"6,2";"4,3";"7,1";"0,0";"6,2";"0,0";"8,1";"4,2";"6,1";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/05/1968;1;"51,4";"349,9";27;21;1;1;0;"1423,9";1;"14,5";"0,0";"8,4";"0,0";"16,1";"14,4";"21,2";"25,1";"7,2";"11,3";"21,4";"0,0";"0,0";"0,0";"0,0";"8,5";"11,1";"0,0";"7,2";"21,4";"0,0";"0,0";"0,0";"25,2";"37,4";"32,5";"51,4";"7,1";"4,1";"4,2";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/04/1968;1;"21,5";"77,4";28;6;1;1;0;"1423,9";1;"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,2";"0,0";"0,0";"0,0";"0,0";"0,0";"4,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,5";"18,2";"21,3";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/03/1968;1;"25,5";"212,9";26;16;1;1;0;"1423,9";1;"0,0";"0,0";"4,1";"0,0";"0,0";"0,0";"3,2";"0,0";"0,0";"0,0";"21,1";"7,2";"12,5";"0,0";"25,2";"0,0";"0,0";"11,1";"14,3";"21,1";"0,0";"0,0";"7,2";"16,1";"19,4";"25,5";"11,4";"0,0";"6,2";"7,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/02/1968;1;"7,1";"17,6";10;3;1;1;0;"1423,9";1;"0,0";"0,0";"0,0";"4,2";"0,0";"0,0";"0,0";"0,0";"0,0";"7,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
936041;1;01/01/1968;1;"11,3";"41,5";19;7;1;1;0;"1423,9";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,3";"0,0";"8,2";"0,0";"0,0";"6,1";"0,0";"5,1";"0,0";"4,2";"0,0";"6,3";"0,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/12/1967;1;"21,1";"60,6";29;4;1;1;0;"2126,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,5";"16,4";"14,6";"21,1";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/11/1967;1;"0,0";"0,0";1;0;1;1;1;"2126,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/10/1967;1;"21,1";"153,1";10;16;1;1;0;"2126,0";1;"6,4";"5,1";"7,3";"0,0";"7,4";"11,2";"6,1";"11,4";"9,2";"21,1";"6,1";"0,0";"0,0";"0,0";"0,0";"9,4";"0,0";"0,0";"0,0";"0,0";"18,1";"0,0";"9,4";"0,0";"0,0";"6,5";"7,1";"11,3";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/09/1967;1;"32,4";"137,6";17;9;1;1;0;"2126,0";1;"21,2";"18,4";"6,1";"0,0";"0,0";"8,5";"14,3";"0,0";"0,0";"4,2";"0,0";"0,0";"0,0";"0,0";"0,0";"21,2";"32,4";"11,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/08/1967;1;"38,5";"264,7";7;18;1;1;0;"2126,0";1;"36,3";"11,5";"7,2";"0,0";"0,0";"8,2";"38,5";"28,4";"6,3";"0,0";"0,0";"0,0";"6,2";"7,1";"0,0";"0,0";"7,5";"10,3";"20,2";"6,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,2";"7,1";"14,2";"21,1";"22,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/07/1967;1;"38,5";"339,8";1;18;1;1;0;"2126,0";1;"38,5";"28,2";"19,1";"0,0";"14,2";"21,6";"0,0";"25,4";"32,5";"5,2";"0,0";"0,0";"0,0";"18,4";"0,0";"0,0";"11,3";"0,0";"7,6";"4,1";"0,0";"0,0";"0,0";"0,0";"0,0";"22,6";"38,2";"7,1";"18,4";"5,1";"22,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/06/1967;1;"38,4";"286,1";30;17;1;1;0;"2126,0";1;"7,2";"0,0";"0,0";"0,0";"6,1";"6,4";"7,2";"0,0";"0,0";"0,0";"0,0";"16,4";"0,0";"0,0";"0,0";"0,0";"7,2";"11,5";"21,2";"25,3";"16,4";"0,0";"0,0";"27,5";"35,4";"14,1";"6,2";"18,1";"21,5";"38,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/05/1967;1;"39,5";"417,8";8;25;1;1;0;"2126,0";1;"21,4";"18,6";"37,1";"11,5";"7,2";"16,4";"28,6";"39,5";"12,6";"21,4";"9,2";"7,4";"8,1";"7,2";"21,4";"0,0";"0,0";"7,3";"28,4";"21,6";"6,4";"0,0";"0,0";"0,0";"0,0";"27,5";"21,3";"24,1";"7,1";"6,2";"0,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/04/1967;1;"39,5";"394,3";13;22;1;1;0;"2126,0";1;"8,2";"14,1";"28,4";"25,2";"32,1";"8,3";"14,1";"5,2";"7,3";"0,0";"31,2";"25,3";"39,5";"12,3";"5,4";"0,0";"10,1";"14,2";"12,1";"7,4";"0,0";"0,0";"0,0";"8,3";"0,0";"0,0";"0,0";"21,5";"28,3";"35,8";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/03/1967;1;"14,5";"63,8";31;8;1;1;0;"2126,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,2";"0,0";"4,1";"6,3";"0,0";"0,0";"0,0";"0,0";"5,1";"0,0";"6,3";"14,1";"0,0";"0,0";"6,2";"14,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/02/1967;1;"8,2";"8,2";16;1;1;1;0;"2126,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
936041;1;01/01/1967;1;"0,0";"0,0";1;0;1;1;1;"2126,0";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/12/1966;1;"19,3";"33,4";4;2;1;1;0;"3153,5";1;"0,0";"0,0";"0,0";"19,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/11/1966;1;"30,2";"51,6";5;2;1;1;0;"3153,5";1;"0,0";"0,0";"0,0";"0,0";"30,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,4";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/10/1966;1;"0,0";"0,0";1;0;1;1;1;"3153,5";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/09/1966;1;"21,4";"131,9";11;11;1;1;0;"3153,5";1;"0,0";"10,4";"0,0";"12,1";"0,0";"14,2";"0,0";"0,0";"7,4";"12,1";"21,4";"15,3";"0,0";"0,0";"0,0";"11,2";"0,0";"6,2";"0,0";"14,5";"0,0";"0,0";"0,0";"7,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/08/1966;1;"14,2";"88,1";4;10;1;1;0;"3153,5";1;"8,2";"0,0";"0,0";"14,2";"10,4";"0,0";"0,0";"7,1";"0,0";"0,0";"0,0";"0,0";"14,1";"0,0";"8,2";"0,0";"5,2";"0,0";"0,0";"7,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,2";"0,0";"6,4";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/07/1966;1;"70,2";"527,6";15;26;1;1;0;"3153,5";1;"5,1";"10,2";"7,5";"0,0";"0,0";"14,1";"0,0";"16,2";"17,1";"28,5";"14,4";"21,2";"35,4";"56,5";"70,2";"15,1";"21,5";"8,4";"7,2";"6,2";"25,4";"22,3";"27,5";"4,2";"5,1";"8,1";"7,5";"0,0";"12,3";"0,0";"60,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/06/1966;1;"54,2";"376,0";14;24;1;1;0;"3153,5";1;"8,2";"7,3";"14,5";"18,1";"0,0";"21,4";"14,2";"0,0";"0,0";"21,1";"24,3";"38,2";"21,4";"54,2";"28,1";"14,2";"23,1";"7,2";"0,0";"5,1";"0,0";"0,0";"14,3";"3,2";"7,4";"6,3";"5,4";"7,1";"6,5";"5,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/05/1966;1;"75,5";"385,0";31;14;1;1;0;"3153,5";1;"7,5";"12,1";"5,4";"0,0";"6,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"28,3";"35,1";"56,3";"10,1";"7,2";"8,1";"0,0";"0,0";"0,0";"0,0";"41,5";"52,4";"39,3";"75,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/04/1966;1;"204,2";"1135,0";13;22;1;1;0;"3153,5";1;"0,0";"5,2";"0,0";"8,4";"14,1";"0,0";"0,0";"37,2";"0,0";"0,0";"55,1";"135,6";"204,2";"21,4";"0,0";"14,3";"19,2";"28,1";"35,2";"7,1";"6,5";"21,3";"54,8";"155,4";"21,2";"102,1";"124,1";"0,0";"9,2";"55,3";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
936041;1;01/03/1966;1;"28,2";"49,0";10;6;1;1;0;"3153,5";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"28,2";"0,0";"0,0";"3,5";"0,0";"6,5";"0,0";"0,0";"6,2";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/02/1966;1;"75,4";"329,6";9;17;1;1;0;"3153,5";1;"21,8";"0,0";"19,5";"21,2";"7,4";"7,5";"5,1";"6,3";"75,4";"43,5";"14,2";"25,6";"14,2";"0,0";"12,5";"28,3";"10,4";"0,0";"9,5";"7,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
936041;1;01/01/1966;1;"28,4";"46,3";31;3;1;1;0;"3153,5";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,3";"0,0";"0,0";"10,6";"28,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
936041;1;01/12/1965;1;"38,4";"57,6";29;2;1;1;0;"2235,5";1;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"19,2";"38,4";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
